name,country,season_year,matches_won,matches_lost,titles,grand_slams,headshot
Joao Souza,BRA,2015,7,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Jo%C3%A3o_Souza_7%2C_2015_Wimbledon_Championships_-_Diliff.jpg/330px-Jo%C3%A3o_Souza_7%2C_2015_Wimbledon_Championships_-_Diliff.jpg
Marinko Matosevic,AUS,2015,3,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Marinko_Matosevic_5%2C_2015_Wimbledon_Championships_-_Diliff.jpg/330px-Marinko_Matosevic_5%2C_2015_Wimbledon_Championships_-_Diliff.jpg
Albert Montanes,ESP,2015,7,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Montanes_Estoril_Open_2009_1.jpg/330px-Montanes_Estoril_Open_2009_1.jpg
Ricardas Berankis,LTU,2015,14,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Berankis_MLC21_%282%29_%2851601462247%29.jpg/330px-Berankis_MLC21_%282%29_%2851601462247%29.jpg
Marsel Ilhan,TUR,2015,12,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Ilhan_WMQ14_%289%29_%2814606383492%29.jpg/330px-Ilhan_WMQ14_%289%29_%2814606383492%29.jpg
Ernests Gulbis,LAT,2015,11,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Gulbis_BOR22_%2852083985673%29.jpg/330px-Gulbis_BOR22_%2852083985673%29.jpg
Daniel Gimeno Traver,ESP,2015,13,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Gimeno_Traver_WMQ18_%287%29_%2842647639125%29.jpg/330px-Gimeno_Traver_WMQ18_%287%29_%2842647639125%29.jpg
Jurgen Melzer,AUT,2015,9,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/J%C3%BCrgen_Melzer%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg/330px-J%C3%BCrgen_Melzer%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg
Diego Sebastian Schwartzman,ARG,2015,11,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Schwartzman_WM19_%2824%29_%2848521748281%29.jpg/330px-Schwartzman_WM19_%2824%29_%2848521748281%29.jpg
Denis Istomin,UZB,2015,23,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Istomin_WM16_%287%29_%2827802974453%29.jpg/330px-Istomin_WM16_%287%29_%2827802974453%29.jpg
Ivan Dodig,CRO,2015,8,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Dodig_MCM23_%285%29_%2852883527210%29.jpg/330px-Dodig_MCM23_%285%29_%2852883527210%29.jpg
Hyeon Chung,KOR,2015,12,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Hyeon_Chung.jpg/330px-Hyeon_Chung.jpg
Dudi Sela,ISR,2015,8,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Sela_WMQ22_%2817%29.jpg/330px-Sela_WMQ22_%2817%29.jpg
Lukas Lacko,SVK,2015,3,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Lukas_Lacko_%2828339405252%29.jpg/330px-Lukas_Lacko_%2828339405252%29.jpg
Tim Smyczek,USA,2015,5,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Smyczek_WMQ14_%288%29_%2814626922963%29.jpg/330px-Smyczek_WMQ14_%288%29_%2814626922963%29.jpg
Robin Haase,NED,2015,15,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Haase_RG19_%2814%29_%2848199227592%29.jpg/330px-Haase_RG19_%2814%29_%2848199227592%29.jpg
Alejandro Falla,COL,2015,7,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Falla_WMQ16_%285%29_%2828133804431%29.jpg/330px-Falla_WMQ16_%285%29_%2828133804431%29.jpg
Michael Berrer,GER,2015,6,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Michael_Berrer_1%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg/330px-Michael_Berrer_1%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg
Malek Jaziri,TUN,2015,12,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Jaziri_RG19_%288%29_%2848199238637%29.jpg/330px-Jaziri_RG19_%288%29_%2848199238637%29.jpg
Carlos Berlocq,ARG,2015,8,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Berlocq_RG15_%2810%29_%2818685731354%29.jpg/330px-Berlocq_RG15_%2810%29_%2818685731354%29.jpg
Milos Raonic,CAN,2016,52,19,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Raonic_WM17_%2854%29_%2835793471790%29.jpg/330px-Raonic_WM17_%2854%29_%2835793471790%29.jpg
Roger Federer,SUI,2016,21,7,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Roger_Federer_2015_%28cropped%29.jpg/330px-Roger_Federer_2015_%28cropped%29.jpg
Dominic Thiem,AUT,2016,60,24,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Thiem_MCM23_%2861%29_%2852883593873%29.jpg/330px-Thiem_MCM23_%2861%29_%2852883593873%29.jpg
Bernard Tomic,AUS,2016,30,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Bernard_Tomi%C4%87_%282025_DC_Open%29_03_%28cropped%29.jpg/330px-Bernard_Tomi%C4%87_%282025_DC_Open%29_03_%28cropped%29.jpg
Grigor Dimitrov,BUL,2016,40,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Grigor_Dimitrov_%282023_DC_Open%29_01.jpg/330px-Grigor_Dimitrov_%282023_DC_Open%29_01.jpg
Marin Cilic,CRO,2016,49,24,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Cilic_MCM22_%2822%29_%2852036669749%29.jpg/330px-Cilic_MCM22_%2822%29_%2852036669749%29.jpg
Lucas Pouille,FRA,2016,35,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Pouille_WMQ23_%2853061116442%29.jpg/330px-Pouille_WMQ23_%2853061116442%29.jpg
Kei Nishikori,JPN,2016,58,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Nishikori_RG18_%2856%29_%2842077294635%29.jpg/330px-Nishikori_RG18_%2856%29_%2842077294635%29.jpg
Viktor Troicki,SRB,2016,34,29,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Victor_Troicki%2C_Boodles.jpg/330px-Victor_Troicki%2C_Boodles.jpg
Hyeon Chung,KOR,2016,8,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Hyeon_Chung.jpg/330px-Hyeon_Chung.jpg
Denis Kudla,USA,2016,8,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Kudla_WMQ23_%2853061887904%29.jpg/330px-Kudla_WMQ23_%2853061887904%29.jpg
David Goffin,BEL,2016,49,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/David_Goffin_%282024_DC_Open%29_03_%28cropped%29.jpg/330px-David_Goffin_%282024_DC_Open%29_03_%28cropped%29.jpg
Ivan Dodig,CRO,2016,7,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Dodig_MCM23_%285%29_%2852883527210%29.jpg/330px-Dodig_MCM23_%285%29_%2852883527210%29.jpg
Radek Stepanek,CZE,2016,10,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Radek_Stepanek_2009_US_Open.jpg/330px-Radek_Stepanek_2009_US_Open.jpg
Mikhail Kukushkin,KAZ,2016,13,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Kukushkin_WM19_%2819%29_%2848521781006%29.jpg/330px-Kukushkin_WM19_%2819%29_%2848521781006%29.jpg
Gilles Simon,FRA,2016,33,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Simon_WMQ22_%2821%29_%2852191360834%29.jpg/330px-Simon_WMQ22_%2821%29_%2852191360834%29.jpg
Samuel Groth,AUS,2016,4,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Stakhovsky_%26_Groth_%2819646610795%29_%28cropped%29.jpg/330px-Stakhovsky_%26_Groth_%2819646610795%29_%28cropped%29.jpg
Thomaz Bellucci,BRA,2016,19,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/2016_Ecuador_Open_Quito_Final_10.jpg/330px-2016_Ecuador_Open_Quito_Final_10.jpg
Yoshihito Nishioka,JPN,2016,10,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Yoshi_Nishioka_%282023_DC_Open%29_05.jpg/330px-Yoshi_Nishioka_%282023_DC_Open%29_05.jpg
Nicolas Mahut,FRA,2016,23,20,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/2013_US_Open_%28Tennis%29_-_Nicolas_Mahut_%289657563933%29_%28cropped%29.jpg/330px-2013_US_Open_%28Tennis%29_-_Nicolas_Mahut_%289657563933%29_%28cropped%29.jpg
Dusan Lajovic,SRB,2016,19,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Lajovic_MCM22_%2824%29_%2852036456588%29.jpg/330px-Lajovic_MCM22_%2824%29_%2852036456588%29.jpg
Denis Istomin,UZB,2016,9,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Istomin_WM16_%287%29_%2827802974453%29.jpg/330px-Istomin_WM16_%287%29_%2827802974453%29.jpg
Stanislas Wawrinka,SUI,2016,46,18,4,1,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Wawrinka_RG19_%2816%29_%2848199015787%29.jpg/330px-Wawrinka_RG19_%2816%29_%2848199015787%29.jpg
Borna Coric,CRO,2016,23,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Coric_RG22_%2840%29_%2852144326399%29.jpg/330px-Coric_RG22_%2840%29_%2852144326399%29.jpg
Benoit Paire,FRA,2016,23,32,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Paire_WMQ23_%2853061698501%29.jpg/330px-Paire_WMQ23_%2853061698501%29.jpg
Aljaz Bedene,GBR,2016,12,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Bedene_RG21_%289%29_%2851376184346%29.jpg/330px-Bedene_RG21_%289%29_%2851376184346%29.jpg
Guillermo Garcia Lopez,ESP,2016,22,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Garcia_Lopez_WM18_%285%29_%2842123372620%29.jpg/330px-Garcia_Lopez_WM18_%285%29_%2842123372620%29.jpg
Thomas Fabbiano,ITA,2016,5,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Fabbiano_WM17_%286%29_%2836143141476%29.jpg/330px-Fabbiano_WM17_%286%29_%2836143141476%29.jpg
Roberto Bautista Agut,ESP,2016,51,23,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Bautista_Agut_MCM23_%2814%29_%2852883313449%29.jpg/330px-Bautista_Agut_MCM23_%2814%29_%2852883313449%29.jpg
Lukas Rosol,CZE,2016,16,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Rosol_WM17_%284%29_%2836183432025%29.jpg/330px-Rosol_WM17_%284%29_%2836183432025%29.jpg
Gilles Muller,LUX,2016,35,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Muller_WM17_%288%29_%2836143089196%29.jpg/330px-Muller_WM17_%288%29_%2836143089196%29.jpg
John Millman,AUS,2016,19,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Millman_WM19_%2817%29_%2848521959092%29.jpg/330px-Millman_WM19_%2817%29_%2848521959092%29.jpg
Nicolas Almagro,ESP,2016,22,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Nicolas_Almagro_%2832143881365%29.jpg/330px-Nicolas_Almagro_%2832143881365%29.jpg
Taro Daniel,JPN,2016,10,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Taro_Daniel_%282025_DC_Open%29_02_%28cropped%29.jpg/330px-Taro_Daniel_%282025_DC_Open%29_02_%28cropped%29.jpg
Santiago Giraldo,COL,2016,9,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Giraldo_RG15_%2819%29_%2818687293873%29.jpg/330px-Giraldo_RG15_%2819%29_%2818687293873%29.jpg
Karen Khachanov,RUS,2016,13,9,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Karen_Khachanov_%282024_DC_Open%29_02.jpg/330px-Karen_Khachanov_%282024_DC_Open%29_02.jpg
Marcel Granollers,ESP,2016,22,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Granollers_RG21_%285%29_%2851375380137%29.jpg/330px-Granollers_RG21_%285%29_%2851375380137%29.jpg
Rajeev Ram,USA,2016,12,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Ram_RG22_%2814%29_%2852144533385%29.jpg/330px-Ram_RG22_%2814%29_%2852144533385%29.jpg
Evgeny Donskoy,RUS,2016,7,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Donskoy_WMQ23_%2853062200868%29.jpg/330px-Donskoy_WMQ23_%2853062200868%29.jpg
Vasek Pospisil,CAN,2016,10,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Pospisil_WMQ23_%2853061116437%29.jpg/330px-Pospisil_WMQ23_%2853061116437%29.jpg
Jan Lennard Struff,GER,2016,13,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Struff_MCM23_%2837%29_%2852883307264%29.jpg/330px-Struff_MCM23_%2837%29_%2852883307264%29.jpg
Daniel Gimeno Traver,ESP,2016,8,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Gimeno_Traver_WMQ18_%287%29_%2842647639125%29.jpg/330px-Gimeno_Traver_WMQ18_%287%29_%2842647639125%29.jpg
Novak Djokovic,SRB,2016,66,9,7,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Novak_Djokovic_Paris_2024_Olympic_Games_%28cropped%29.jpg/330px-Novak_Djokovic_Paris_2024_Olympic_Games_%28cropped%29.jpg
Rafael Nadal,ESP,2016,40,15,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Rafael_Nadal_en_2024_%28cropped%29.jpg/330px-Rafael_Nadal_en_2024_%28cropped%29.jpg
Tomas Berdych,CZE,2016,40,20,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Berdych_WM19_%289%29_%2848521867956%29.jpg/330px-Berdych_WM19_%289%29_%2848521867956%29.jpg
Illya Marchenko,UKR,2016,15,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Illya_Marchenko_%2829831682828%29.jpg/330px-Illya_Marchenko_%2829831682828%29.jpg
Leonardo Mayer,ARG,2016,12,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Leonardo_Mayer_1%2C_2015_Wimbledon_Championships_-_Diliff.jpg/330px-Leonardo_Mayer_1%2C_2015_Wimbledon_Championships_-_Diliff.jpg
Kyle Edmund,GBR,2016,22,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Edmund_RG18_%2812%29_%2842978900721%29.jpg/330px-Edmund_RG18_%2812%29_%2842978900721%29.jpg
Jeremy Chardy,FRA,2016,17,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Chardy_RG19_%2816%29_%2848199372621%29.jpg/330px-Chardy_RG19_%2816%29_%2848199372621%29.jpg
Fernando Verdasco,ESP,2016,29,26,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Verdasco_RGQ22_%287%29_%2852129516961%29.jpg/330px-Verdasco_RGQ22_%287%29_%2852129516961%29.jpg
Damir Dzumhur,BIH,2016,23,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Dzumhur_WMQ23_%2853062101320%29.jpg/330px-Dzumhur_WMQ23_%2853062101320%29.jpg
Daniel Munoz De La Nava,ESP,2016,3,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Munoz_de_la_Nava_WMQ15_%284%29_%2819944383272%29.jpg/330px-Munoz_de_la_Nava_WMQ15_%284%29_%2819944383272%29.jpg
Teymuraz Gabashvili,RUS,2016,13,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Gabashvili_WM16_%282%29_%2828419012335%29.jpg/330px-Gabashvili_WM16_%282%29_%2828419012335%29.jpg
Ricardas Berankis,LTU,2016,10,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Berankis_MLC21_%282%29_%2851601462247%29.jpg/330px-Berankis_MLC21_%282%29_%2851601462247%29.jpg
Robin Haase,NED,2016,14,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Haase_RG19_%2814%29_%2848199227592%29.jpg/330px-Haase_RG19_%2814%29_%2848199227592%29.jpg
Malek Jaziri,TUN,2016,16,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Jaziri_RG19_%288%29_%2848199238637%29.jpg/330px-Jaziri_RG19_%288%29_%2848199238637%29.jpg
Paolo Lorenzi,ITA,2016,26,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lorenzi_WM18_%285%29_%2828995075287%29.jpg/330px-Lorenzi_WM18_%285%29_%2828995075287%29.jpg
Benjamin Becker,GER,2016,9,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Becker_RG15_%2819282133136%29.jpg/330px-Becker_RG15_%2819282133136%29.jpg
Sergiy Stakhovsky,UKR,2016,8,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Sergiy_Stakhovsky_%2834962834550%29.jpg/330px-Sergiy_Stakhovsky_%2834962834550%29.jpg
Martin Klizan,SVK,2016,14,15,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Klizan_RG19_%2831%29_%2848199185062%29.jpg/330px-Klizan_RG19_%2831%29_%2848199185062%29.jpg
Feliciano Lopez,ESP,2016,31,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Lopez_F._RG21_%2810%29_%2851376399843%29.jpg/330px-Lopez_F._RG21_%2810%29_%2851376399843%29.jpg
Albert Ramos,ESP,2016,34,31,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ramos_Vinolas_MCM22_%284%29_%2852036912745%29.jpg/330px-Ramos_Vinolas_MCM22_%284%29_%2852036912745%29.jpg
David Ferrer,ESP,2016,36,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Ferrer_US16_%2821%29_%2829749609722%29.jpg/330px-Ferrer_US16_%2821%29_%2829749609722%29.jpg
Andreas Seppi,ITA,2016,20,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Seppi_MLC21_%282%29.jpg/330px-Seppi_MLC21_%282%29.jpg
Pablo Carreno Busta,ESP,2016,41,26,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Carreno_Busta_MCM22_%287%29_%2852035375722%29.jpg/330px-Carreno_Busta_MCM22_%287%29_%2852035375722%29.jpg
Jack Sock,USA,2016,37,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Sock_RG18_%2814%29_%2842929335242%29.jpg/330px-Sock_RG18_%2814%29_%2842929335242%29.jpg
Jo Wilfried Tsonga,FRA,2016,37,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Tsonga_RG21_%2846%29_%2851376816939%29.jpg/330px-Tsonga_RG21_%2846%29_%2851376816939%29.jpg
John Isner,USA,2016,33,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Isner_WM19_%2818%29_%2848522000702%29.jpg/330px-Isner_WM19_%2818%29_%2848522000702%29.jpg
Fabio Fognini,ITA,2016,26,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Fabio_Fognini_2018_US_Open_%28cropped%29.jpg/330px-Fabio_Fognini_2018_US_Open_%28cropped%29.jpg
Sam Querrey,USA,2016,28,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Querrey_RGQ22_%2833%29_%2852129529601%29.jpg/330px-Querrey_RGQ22_%2833%29_%2852129529601%29.jpg
Philipp Kohlschreiber,GER,2016,32,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Kohlschreiber_WM16_%2814%29_%2827802915683%29.jpg/330px-Kohlschreiber_WM16_%2814%29_%2827802915683%29.jpg
Victor Estrella,DOM,2016,12,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Victor_Estrella_Burgos_2013_US_Open.jpg/330px-Victor_Estrella_Burgos_2013_US_Open.jpg
Ivo Karlovic,CRO,2016,32,24,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Karlovic_WM18_%285%29_%2830063301198%29.jpg/330px-Karlovic_WM18_%285%29_%2830063301198%29.jpg
Jiri Vesely,CZE,2016,21,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Vesely_MLC21_%2851603150925%29.jpg/330px-Vesely_MLC21_%2851603150925%29.jpg
Joao Sousa,POR,2016,26,34,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Sousa_J._RG22_%2818%29_%2852144295269%29.jpg/330px-Sousa_J._RG22_%2818%29_%2852144295269%29.jpg
Alexandr Dolgopolov,UKR,2016,17,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Alexandr_Dolgopolov_%2818627153608%29.jpg/330px-Alexandr_Dolgopolov_%2818627153608%29.jpg
Federico Delbonis,ARG,2016,27,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Delbonis_MCM22_%287%29_%2852036670954%29.jpg/330px-Delbonis_MCM22_%287%29_%2852036670954%29.jpg
Pablo Cuevas,URU,2016,34,23,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Pablo_Cuevas_%2847980143553%29_%28cropped%29.jpg/330px-Pablo_Cuevas_%2847980143553%29_%28cropped%29.jpg
Adrian Mannarino,FRA,2016,26,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Adrian_Mannarino_%282024_DC_Open%29_01_%28cropped%29.jpg/330px-Adrian_Mannarino_%282024_DC_Open%29_01_%28cropped%29.jpg
Inigo Cervantes Huegun,ESP,2016,13,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/%C3%8D%C3%B1igo_Cervantes_4%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg/330px-%C3%8D%C3%B1igo_Cervantes_4%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg
Renzo Olivo,ARG,2016,8,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Olivo_WMQ22_%2813%29_%2852191155723%29.jpg/330px-Olivo_WMQ22_%2813%29_%2852191155723%29.jpg
Marcos Baghdatis,CYP,2016,26,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Baghdatis_US16_%284%29_%2829828041056%29.jpg/330px-Baghdatis_US16_%284%29_%2829828041056%29.jpg
Nikoloz Basilashvili,RUS,2016,6,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Basilashvili_RG18_%2828110477447%29.jpg/330px-Basilashvili_RG18_%2828110477447%29.jpg
Julien Benneteau,FRA,2016,7,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Benneteau_WM17_%286%29_%2835347493484%29.jpg/330px-Benneteau_WM17_%286%29_%2835347493484%29.jpg
Nick Kyrgios,AUS,2016,40,15,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Kyrgios_WM19_%2875%29_%2848521949772%29.jpg/330px-Kyrgios_WM19_%2875%29_%2848521949772%29.jpg
Dudi Sela,ISR,2016,10,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Sela_WMQ22_%2817%29.jpg/330px-Sela_WMQ22_%2817%29.jpg
Ryan Harrison,USA,2016,11,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Ryan_Harrison_%282023_DC_Open%29_09_%28cropped%29.jpg/330px-Ryan_Harrison_%282023_DC_Open%29_09_%28cropped%29.jpg
Ernests Gulbis,LAT,2016,7,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Gulbis_BOR22_%2852083985673%29.jpg/330px-Gulbis_BOR22_%2852083985673%29.jpg
Gael Monfils,FRA,2016,44,18,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Gael_Monfils_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Gael_Monfils_%282025_DC_Open%29_01_%28cropped%29.jpg
Yuichi Sugita,JPN,2016,6,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Sugita_WM17_%289%29_%2836050660651%29.jpg/330px-Sugita_WM17_%289%29_%2836050660651%29.jpg
Stephane Robert,FRA,2016,14,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Robert_RG18_%281%29_%2842978782401%29.jpg/330px-Robert_RG18_%281%29_%2842978782401%29.jpg
Bjorn Fratangelo,USA,2016,6,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Bjorn_Fratangelo_%282023_Cary%29_01_%28cropped%29.jpg/330px-Bjorn_Fratangelo_%282023_Cary%29_01_%28cropped%29.jpg
Tim Smyczek,USA,2016,8,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Smyczek_WMQ14_%288%29_%2814626922963%29.jpg/330px-Smyczek_WMQ14_%288%29_%2814626922963%29.jpg
Taylor Harry Fritz,USA,2016,15,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Taylor_Fritz_-_Delray_Beach_Open_Final_Round_%28cropped%29.jpg/330px-Taylor_Fritz_-_Delray_Beach_Open_Final_Round_%28cropped%29.jpg
Guido Pella,ARG,2016,16,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Pella_RG19_%282%29_%2848199164037%29.jpg/330px-Pella_RG19_%282%29_%2848199164037%29.jpg
Diego Sebastian Schwartzman,ARG,2016,17,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Schwartzman_WM19_%2824%29_%2848521748281%29.jpg/330px-Schwartzman_WM19_%2824%29_%2848521748281%29.jpg
Andy Murray,GBR,2016,80,9,9,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/2015_Australian_Open_-_Andy_Murray_12_%28cropped%29.jpg/330px-2015_Australian_Open_-_Andy_Murray_12_%28cropped%29.jpg
Alexander Zverev,GER,2016,44,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Alexander_Zverev.jpg/330px-Alexander_Zverev.jpg
Richard Gasquet,FRA,2016,35,18,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Gasquet_BOR22_%2852084213479%29.jpg/330px-Gasquet_BOR22_%2852084213479%29.jpg
Roberto Carballes Baena,ESP,2016,6,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Carballes_Baena_RG19_%282%29_%2848199369226%29.jpg/330px-Carballes_Baena_RG19_%282%29_%2848199369226%29.jpg
