name,country,season_year,matches_won,matches_lost,titles,grand_slams,headshot
Anna Lena Friedsam,GER,2023,8,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Friedsam_WM19_%284%29_%2848521987637%29.jpg/330px-Friedsam_WM19_%284%29_%2848521987637%29.jpg
Rebecca Peterson,SWE,2023,11,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Rebecca_Peterson_%282023_DC_Open%29_03_%28cropped%29.jpg/330px-Rebecca_Peterson_%282023_DC_Open%29_03_%28cropped%29.jpg
Elina Avanesyan,ARM,2023,11,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Avanesyan_WMQ23_%2853061717086%29.jpg/330px-Avanesyan_WMQ23_%2853061717086%29.jpg
Peyton Stearns,USA,2023,16,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Peyton_Stearns_%282024_DC_Open%29_03_%28cropped%29.jpg/330px-Peyton_Stearns_%282024_DC_Open%29_03_%28cropped%29.jpg
Ashlyn Krueger,USA,2023,8,8,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Ashlyn_Krueger_%282023_DC_Open%29_01_%28cropped%29.jpg/330px-Ashlyn_Krueger_%282023_DC_Open%29_01_%28cropped%29.jpg
Magdalena Frech,POL,2023,12,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Magda_Frech_2023_cropped.jpg/330px-Magda_Frech_2023_cropped.jpg
Emma Navarro,USA,2023,16,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/FP_Movement_Emma_Navarro_2026_%28cropped%29.jpg/330px-FP_Movement_Emma_Navarro_2026_%28cropped%29.jpg
Arantxa Rus,NED,2023,8,11,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Rus_WMQ23_%2853061698736%29.jpg/330px-Rus_WMQ23_%2853061698736%29.jpg
Sara Sorribes Tormo,ESP,2023,21,10,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Transylvania_Open2026_Doubles_Final_Wang_Xinyu_Zheng_Saisai_vs_Kamilla_Rakhimova_Sara_Sorribes_07.02.2026_-2026_TransylvaniaOpen_-WTA250_-SoranaC%C3%AErstea_-Semifinals_%28cropped_Sara_Sorribes%29.jpg/330px-thumbnail.jpg
Emiliana Arango,COL,2023,11,4,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Emiliana_Arango_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Emiliana_Arango_%282025_DC_Open%29_01_%28cropped%29.jpg
Elina Svitolina,UKR,2023,18,9,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Elina_Svitolina_%282023_DC_Open%29_28_%28cropped%29.jpg/330px-Elina_Svitolina_%282023_DC_Open%29_28_%28cropped%29.jpg
Mirra Andreeva,RUS,2023,14,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Mirra_Andreeva_WMQ23_%28cropped%29.jpg/330px-Mirra_Andreeva_WMQ23_%28cropped%29.jpg
Jodie Burrage,GBR,2023,9,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Transylvania_Open_2023_Doubles_Final_-_Burrage_Teichmann_vs_Jeanjean_Strahova_%2853281217569%29_%28cropped%29.jpg/330px-Transylvania_Open_2023_Doubles_Final_-_Burrage_Teichmann_vs_Jeanjean_Strahova_%2853281217569%29_%28cropped%29.jpg
Daria Saville,AUS,2023,6,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Dasha_Saville_%282023_US_Open%29_02_%28cropped%29.jpg/330px-Dasha_Saville_%282023_US_Open%29_02_%28cropped%29.jpg
Yanina Wickmayer,BEL,2023,10,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Wickmayer_WMQ22_%2835%29_%2852191130673%29.jpg/330px-Wickmayer_WMQ22_%2835%29_%2852191130673%29.jpg
Mai Hontama,JPN,2023,12,5,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Hontama_WMQ23_%2853062191893%29.jpg/330px-Hontama_WMQ23_%2853062191893%29.jpg
Iga Swiatek,POL,2024,65,9,6,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Iga_Swiatek_2023_Cropped_%2B_Retouched.jpg/330px-Iga_Swiatek_2023_Cropped_%2B_Retouched.jpg
Angelique Kerber,GER,2024,10,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Australian_Open_2020_%2849836755508%29_%28cropped%29.jpg/330px-Australian_Open_2020_%2849836755508%29_%28cropped%29.jpg
Caroline Garcia,FRA,2024,18,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Caroline_Garcia_during_the_Web_Summit_2025_at_the_MEO_Arena_in_Lisbon%2C_Portugal_%28cropped%29.jpg/330px-Caroline_Garcia_during_the_Web_Summit_2025_at_the_MEO_Arena_in_Lisbon%2C_Portugal_%28cropped%29.jpg
Ajla Tomljanovic,AUS,2024,10,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Ajla_Tomljanovi%C4%87_%282023_US_Open%29_68_%28cropped%29.jpg/330px-Ajla_Tomljanovi%C4%87_%282023_US_Open%29_68_%28cropped%29.jpg
Qinwen Zheng,CHN,2024,50,18,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Zheng_Qinwen_%282024_US_Open%29_01_%28cropped%29.jpg/330px-Zheng_Qinwen_%282024_US_Open%29_01_%28cropped%29.jpg
Maria Sakkari,GRE,2024,24,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Maria_Sakkari_%282025_DC_Open%29_02_%28cropped%29.jpg/330px-Maria_Sakkari_%282025_DC_Open%29_02_%28cropped%29.jpg
Sara Sorribes Tormo,ESP,2024,17,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Transylvania_Open2026_Doubles_Final_Wang_Xinyu_Zheng_Saisai_vs_Kamilla_Rakhimova_Sara_Sorribes_07.02.2026_-2026_TransylvaniaOpen_-WTA250_-SoranaC%C3%AErstea_-Semifinals_%28cropped_Sara_Sorribes%29.jpg/330px-thumbnail.jpg
Beatriz Haddad Maia,BRA,2024,38,27,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Beatriz_Haddad_Maia%2C_Roma_2026_%28cropped%29.jpg/330px-Beatriz_Haddad_Maia%2C_Roma_2026_%28cropped%29.jpg
Leylah Fernandez,CAN,2024,31,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Leylah_Fernandez_%282025_DC_Open%29_03_%28cropped%29.jpg/330px-Leylah_Fernandez_%282025_DC_Open%29_03_%28cropped%29.jpg
Katie Boulter,GBR,2024,34,22,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Boulter_RGQ23.jpg/330px-Boulter_RGQ23.jpg
Jessica Pegula,USA,2024,39,17,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Jessica_Pegula_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Jessica_Pegula_%282025_DC_Open%29_01_%28cropped%29.jpg
Jasmine Paolini,ITA,2024,43,21,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Jasmine_Paolini_%282023_US_Open%29_01_%28cropped%29.jpg/330px-Jasmine_Paolini_%282023_US_Open%29_01_%28cropped%29.jpg
Marketa Vondrousova,CZE,2024,16,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Mark%C3%A9ta_Vondrou%C5%A1ov%C3%A1_%282023_US_Open%29_14.jpg/330px-Mark%C3%A9ta_Vondrou%C5%A1ov%C3%A1_%282023_US_Open%29_14.jpg
Olga Danilovic,SRB,2024,12,7,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Danilovic_WMQ23_%2853061130692%29.jpg/330px-Danilovic_WMQ23_%2853061130692%29.jpg
Donna Vekic,CRO,2024,33,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Donna_Veki%C4%87_%2852171230817%29_%28cropped%29.jpg/330px-Donna_Veki%C4%87_%2852171230817%29_%28cropped%29.jpg
Arantxa Rus,NED,2024,20,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Rus_WMQ23_%2853061698736%29.jpg/330px-Rus_WMQ23_%2853061698736%29.jpg
Elena Rybakina,KAZ,2024,43,13,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Elena_Rybakina_%282025_DC_Open%29_11_%28cropped%29.jpg/330px-Elena_Rybakina_%282025_DC_Open%29_11_%28cropped%29.jpg
Aryna Sabalenka,BLR,2024,56,14,4,2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Aryna_Sabalenka_%282024_DC_Open%29_06.jpg/330px-Aryna_Sabalenka_%282024_DC_Open%29_06.jpg
Victoria Azarenka,BLR,2024,30,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Victoria_Azarenka_%282024_DC_Open%29_02_%28cropped%29.jpg/330px-Victoria_Azarenka_%282024_DC_Open%29_02_%28cropped%29.jpg
Linda Noskova,CZE,2024,26,18,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Linda_Noskov%C3%A1_%282023_US_Open%29_01_%28cropped2%29.jpg/330px-Linda_Noskov%C3%A1_%282023_US_Open%29_01_%28cropped2%29.jpg
Daria Kasatkina,RUS,2024,42,23,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Daria_Kasatkina_%282024_DC_Open%29_07.jpg/330px-Daria_Kasatkina_%282024_DC_Open%29_07.jpg
Jelena Ostapenko,LAT,2024,29,18,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Ostapenko_RG22_%284%29_%2852144317609%29.jpg/330px-Ostapenko_RG22_%284%29_%2852144317609%29.jpg
Mirra Andreeva,RUS,2024,34,16,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Mirra_Andreeva_WMQ23_%28cropped%29.jpg/330px-Mirra_Andreeva_WMQ23_%28cropped%29.jpg
Anastasia Potapova,RUS,2024,26,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Day_9_-_Transylvania_Open_Women%27s_Singles_Final_ceremony_-_Anna_Potapova_Lucia_Bronzetti_%2854318974077%29.jpg/330px-Day_9_-_Transylvania_Open_Women%27s_Singles_Final_ceremony_-_Anna_Potapova_Lucia_Bronzetti_%2854318974077%29.jpg
Magda Linette,POL,2024,29,27,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Magda_Linette_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Magda_Linette_%282025_DC_Open%29_01_%28cropped%29.jpg
Karolina Pliskova,CZE,2024,20,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Karol%C3%ADna_Pl%C3%AD%C5%A1kov%C3%A1_%282024_DC_Open%29_07_%28cropped%29.jpg/330px-Karol%C3%ADna_Pl%C3%AD%C5%A1kov%C3%A1_%282024_DC_Open%29_07_%28cropped%29.jpg
Clara Burel,FRA,2024,18,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Burel_RG22_%281%29_%2852144106503%29.jpg/330px-Burel_RG22_%281%29_%2852144106503%29.jpg
Veronika Kudermetova,RUS,2024,16,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Veronika_Kudermetova_%282023_US_Open%29_05_%28cropped%29.jpg/330px-Veronika_Kudermetova_%282023_US_Open%29_05_%28cropped%29.jpg
Elise Mertens,BEL,2024,27,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Elise_Mertens_%282024_DC_Open%29_06_%28cropped%29.jpg/330px-Elise_Mertens_%282024_DC_Open%29_06_%28cropped%29.jpg
Lucia Bronzetti,ITA,2024,21,27,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Day_9_-_Transylvania_Open_Women%27s_Singles_Final_ceremony_-_Anna_Potapova_Lucia_Bronzetti_%2854318974342%29_%28cropped_Lucia_Bronzetti_%29.jpg/330px-Day_9_-_Transylvania_Open_Women%27s_Singles_Final_ceremony_-_Anna_Potapova_Lucia_Bronzetti_%2854318974342%29_%28cropped_Lucia_Bronzetti_%29.jpg
Danielle Collins,USA,2024,38,17,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Danielle_Collins_%282025_DC_Open%29_02_%28cropped%29.jpg/330px-Danielle_Collins_%282025_DC_Open%29_02_%28cropped%29.jpg
Cristina Bucsa,ESP,2024,15,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Cristina_Buc%C8%99a_%282025_DC_Open%29_03_%28cropped%29.jpg/330px-Cristina_Buc%C8%99a_%282025_DC_Open%29_03_%28cropped%29.jpg
Marta Kostyuk,UKR,2024,36,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Marta_Kostyuk_%282023_US_Open%29_20_%28cropped%29.jpg/330px-Marta_Kostyuk_%282023_US_Open%29_20_%28cropped%29.jpg
Naomi Osaka,JPN,2024,22,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/NaomiOsaka-smile-2020_%28cropped_tight%29.png/330px-NaomiOsaka-smile-2020_%28cropped_tight%29.png
Anhelina Kalinina,UKR,2024,20,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Day_3_-_TransylvaniaOpen_Anhelina_Kalinina_vs_Elena_Gabriela_Ruse_6-2%2C_6-3_%2854320717373%29_%28cropped_Anhelina_Kalinina%29.jpg/330px-Day_3_-_TransylvaniaOpen_Anhelina_Kalinina_vs_Elena_Gabriela_Ruse_6-2%2C_6-3_%2854320717373%29_%28cropped_Anhelina_Kalinina%29.jpg
Anna Kalinskaya,RUS,2024,33,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Anna_Kalinskaya_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Anna_Kalinskaya_%282025_DC_Open%29_01_%28cropped%29.jpg
Ekaterina Alexandrova,RUS,2024,26,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Alexandrova_RG22_%2841%29_%2852143062592%29_%28cropped%29.jpg/330px-Alexandrova_RG22_%2841%29_%2852143062592%29_%28cropped%29.jpg
Sorana Cirstea,ROU,2024,12,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Transylvania_Open_2026_Final_-_Sorana_C%C3%AErstea_vs_Emma_R%C4%83ducanu_6%E2%80%930%2C_6%E2%80%932_07.02.2026_%28cropped2%29.jpg/330px-Transylvania_Open_2026_Final_-_Sorana_C%C3%AErstea_vs_Emma_R%C4%83ducanu_6%E2%80%930%2C_6%E2%80%932_07.02.2026_%28cropped2%29.jpg
Sofia Kenin,USA,2024,14,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Sofia_Kenin_%282025_DC_Open%29_05_%28edited_and_cropped%29.jpg/330px-Sofia_Kenin_%282025_DC_Open%29_05_%28edited_and_cropped%29.jpg
Liudmila Samsonova,RUS,2024,27,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Liudmila_Samsonova_%282023_DC_Open%29_01.jpg/330px-Liudmila_Samsonova_%282023_DC_Open%29_01.jpg
Anna Karolina Schmiedlova,SVK,2024,16,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/AK_Schmiedlov%C3%A1_%282023_US_Open%29_04_%28cropped%29.jpg/330px-AK_Schmiedlov%C3%A1_%282023_US_Open%29_04_%28cropped%29.jpg
Daria Saville,AUS,2024,12,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Dasha_Saville_%282023_US_Open%29_02_%28cropped%29.jpg/330px-Dasha_Saville_%282023_US_Open%29_02_%28cropped%29.jpg
Sloane Stephens,USA,2024,19,21,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/2017_Citi_Open_Tennis_Sloane_Stephens_%2836261045461%29_%28cropped%29.jpg/330px-2017_Citi_Open_Tennis_Sloane_Stephens_%2836261045461%29_%28cropped%29.jpg
Ashlyn Krueger,USA,2024,15,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Ashlyn_Krueger_%282023_DC_Open%29_01_%28cropped%29.jpg/330px-Ashlyn_Krueger_%282023_DC_Open%29_01_%28cropped%29.jpg
Hailey Baptiste,USA,2024,7,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Hailey_Baptiste_%282025_DC_Open%29_02_%28cropped%29.jpg/330px-Hailey_Baptiste_%282025_DC_Open%29_02_%28cropped%29.jpg
Greet Minnen,BEL,2024,12,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Transylvania_Open_2026_-_Emma_Raducanu_vs_Greet_Minnen_6-0%2C_6-4_-_01.02.2026_%2855077278670%29_%28cropped%29.jpg/330px-Transylvania_Open_2026_-_Emma_Raducanu_vs_Greet_Minnen_6-0%2C_6-4_-_01.02.2026_%2855077278670%29_%28cropped%29.jpg
Ana Bogdan,ROU,2024,14,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/LUK0765-Enhanced-NR_%2854320807460%29_%28cropped%29.jpg/330px-LUK0765-Enhanced-NR_%2854320807460%29_%28cropped%29.jpg
Peyton Stearns,USA,2024,21,21,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Peyton_Stearns_%282024_DC_Open%29_03_%28cropped%29.jpg/330px-Peyton_Stearns_%282024_DC_Open%29_03_%28cropped%29.jpg
Tamara Korpatsch,GER,2024,4,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Tamara_Korpatsch_beim_WTA_125_Dubrovnik_Open_%28cropped%29.jpg/330px-Tamara_Korpatsch_beim_WTA_125_Dubrovnik_Open_%28cropped%29.jpg
Zeynep Sonmez,TUR,2024,9,7,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Sonmez_WMQ23_%2853062069365%29.jpg/330px-Sonmez_WMQ23_%2853062069365%29.jpg
Bernarda Pera,USA,2024,12,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Bernarda_Pera_%282023_US_Open%29_01_%28cropped%29.jpg/330px-Bernarda_Pera_%282023_US_Open%29_01_%28cropped%29.jpg
Viktoriya Tomova,BUL,2024,22,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Tomova_RG22_%2820%29_%2852144295919%29.jpg/330px-Tomova_RG22_%2820%29_%2852144295919%29.jpg
Martina Trevisan,ITA,2024,7,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Martina_Trevisan_%282023_US_Open%29_03_%28cropped%29.jpg/330px-Martina_Trevisan_%282023_US_Open%29_03_%28cropped%29.jpg
Diana Shnaider,RUS,2024,43,21,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Diana_Shnaider_%282023_US_Open%29_05_%28cropped%29.jpg/330px-Diana_Shnaider_%282023_US_Open%29_05_%28cropped%29.jpg
Caroline Dolehide,USA,2024,17,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Caroline_Dolehide_%282025_DC_Open%29_03_%28cropped%29.jpg/330px-Caroline_Dolehide_%282025_DC_Open%29_03_%28cropped%29.jpg
Dayana Yastremska,UKR,2024,16,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Yastremska_RGQ23.jpg/330px-Yastremska_RGQ23.jpg
Katerina Siniakova,CZE,2024,26,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/2023-06_Kate%C5%99ina_Siniakov%C3%A1_autograph_%28cropped%29.jpg/330px-2023-06_Kate%C5%99ina_Siniakov%C3%A1_autograph_%28cropped%29.jpg
Kimberly Birrell,AUS,2024,7,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Kim_Birrell_%282024_DC_Open%29_06.jpg/330px-Kim_Birrell_%282024_DC_Open%29_06.jpg
Coco Gauff,USA,2024,54,17,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Coco_Gauff_Miami_Open.jpg/330px-Coco_Gauff_Miami_Open.jpg
Elina Svitolina,UKR,2024,30,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Elina_Svitolina_%282023_DC_Open%29_28_%28cropped%29.jpg/330px-Elina_Svitolina_%282023_DC_Open%29_28_%28cropped%29.jpg
Emma Navarro,USA,2024,46,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/FP_Movement_Emma_Navarro_2026_%28cropped%29.jpg/330px-FP_Movement_Emma_Navarro_2026_%28cropped%29.jpg
Xiyu Wang,CHN,2024,22,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Wang_Xiyu_%282023_US_Open%29_14_%28cropped%29.jpg/330px-Wang_Xiyu_%282023_US_Open%29_14_%28cropped%29.jpg
Varvara Gracheva,FRA,2024,15,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Varvara_Gracheva_%282023_DC_Open%29_18_%28cropped%29.jpg/330px-Varvara_Gracheva_%282023_DC_Open%29_18_%28cropped%29.jpg
Petra Martic,CRO,2024,9,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Petra_Marti%C4%87_%282023_DC_Open%29_04_%28cropped%29.jpg/330px-Petra_Marti%C4%87_%282023_DC_Open%29_04_%28cropped%29.jpg
Diane Parry,FRA,2024,27,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Diane_Parry%2C_Roma_2026_%28cropped%29.jpg/330px-Diane_Parry%2C_Roma_2026_%28cropped%29.jpg
Marie Bouzkova,CZE,2024,26,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Marie_Bouzkov%C3%A1_%282023_US_Open%29_26_%28cropped2%29.jpg/330px-Marie_Bouzkov%C3%A1_%282023_US_Open%29_26_%28cropped2%29.jpg
Lulu Sun,NZL,2024,11,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Sun_WMQ22_%2821%29_%2852190096327%29.jpg/330px-Sun_WMQ22_%2821%29_%2852190096327%29.jpg
Elina Avanesyan,ARM,2024,24,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Avanesyan_WMQ23_%2853061717086%29.jpg/330px-Avanesyan_WMQ23_%2853061717086%29.jpg
Lesia Tsurenko,UKR,2024,12,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Lesia_Tsurenko_%282024_DC_Open%29_01_%28cropped%29.jpg/330px-Lesia_Tsurenko_%282024_DC_Open%29_01_%28cropped%29.jpg
Amanda Anisimova,USA,2024,17,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Amanda_Anisimova_%282024_DC_Open%29_05_%28cropped4%29.jpg/330px-Amanda_Anisimova_%282024_DC_Open%29_05_%28cropped4%29.jpg
Emma Raducanu,GBR,2024,24,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Transylvania_Open_2026_-_Emma_Raducanu_vs_Greet_Minnen_6-0%2C_6-4_-_01.02.2026_%2855076013277%29_%28cropped%29.jpg/330px-Transylvania_Open_2026_-_Emma_Raducanu_vs_Greet_Minnen_6-0%2C_6-4_-_01.02.2026_%2855076013277%29_%28cropped%29.jpg
Anna Blinkova,RUS,2024,12,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Day_6_-_Transilvania_Open_Anna_Blinkova_%28cropped%29.jpg/330px-Day_6_-_Transilvania_Open_Anna_Blinkova_%28cropped%29.jpg
Mccartney Kessler,USA,2024,8,10,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/McCartney_Kessler_%282024_DC_Open%29_04_%28cropped%29.jpg/330px-McCartney_Kessler_%282024_DC_Open%29_04_%28cropped%29.jpg
Rebeka Masarova,ESP,2024,5,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/2023-06_Rebeka_Masarova_%28cropped%29.jpg/330px-2023-06_Rebeka_Masarova_%28cropped%29.jpg
Yulia Putintseva,KAZ,2024,35,19,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Yulia_Putintseva_%282023_US_Open%29_10_%28cropped%29.jpg/330px-Yulia_Putintseva_%282023_US_Open%29_10_%28cropped%29.jpg
Jaqueline Cristian,ROU,2024,20,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Main_draw_ceremony_Transylvania_Open_2026_%2855078287648%29_%28cropped%29.jpg/330px-Main_draw_ceremony_Transylvania_Open_2026_%2855078287648%29_%28cropped%29.jpg
Magdalena Frech,POL,2024,29,27,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Magda_Frech_2023_cropped.jpg/330px-Magda_Frech_2023_cropped.jpg
Anastasia Pavlyuchenkova,RUS,2024,25,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Nastia_Pavlyuchenkova_%282023_US_Open%29_19_%28cropped%29.jpg/330px-Nastia_Pavlyuchenkova_%282023_US_Open%29_19_%28cropped%29.jpg
Caroline Wozniacki,DEN,2024,16,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Caroline_Wozniacki_%2835449695422%29.jpg/330px-Caroline_Wozniacki_%2835449695422%29.jpg
Laura Siegemund,GER,2024,19,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Siegemund_WMQ23_%28cropped%29.jpg/330px-Siegemund_WMQ23_%28cropped%29.jpg
Taylor Townsend,USA,2024,16,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Taylor_Townsend_%282025_DC_Open%2906.jpg/330px-Taylor_Townsend_%282025_DC_Open%2906.jpg
Aliaksandra Sasnovich,BLR,2024,6,9,0,0,https://upload.wikimedia.org/wikipedia/commons/c/ca/Qualifying_TransylvaniaOpen_Miriam_Bianca_Bulgaru_vs_Aliaksandra_Sasnovich_3-6%2C_4-6_%2854320615871%29_%28cropped_Aliaksandra_Sasnovich%29.jpg
Barbora Krejcikova,CZE,2024,21,16,1,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Barbora_Krej%C4%8D%C3%ADkov%C3%A1_%282023_US_Open%29_03_%28cropped%29.jpg/330px-Barbora_Krej%C4%8D%C3%ADkov%C3%A1_%282023_US_Open%29_03_%28cropped%29.jpg
Paula Badosa,ESP,2024,37,19,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Badosa_RG21_%2814%29_%2851376409698%29_%28cropped%29.jpg/330px-Badosa_RG21_%2814%29_%2851376409698%29_%28cropped%29.jpg
Tatjana Maria,GER,2024,14,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Maria_WM17_%289%29_%2836050715511%29.jpg/330px-Maria_WM17_%289%29_%2836050715511%29.jpg
Camila Osorio,COL,2024,20,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Camila_Osorio_wins_the_2026_Philippine_Women%27s_Open.jpg/330px-Camila_Osorio_wins_the_2026_Philippine_Women%27s_Open.jpg
Mayar Sherif,EGY,2024,14,15,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Sherif_RG22_%2837%29_%2852144293999%29.jpg/330px-Sherif_RG22_%2837%29_%2852144293999%29.jpg
